date,open,close,high,low,volume,指数
2025-07-01,3445.850,3457.750,3459.590,3441.040,444356739.000,上证指数
2025-07-02,3458.170,3454.790,3461.330,3447.960,498116776.000,上证指数
2025-07-03,3456.150,3461.150,3463.620,3446.970,438543465.000,上证指数
2025-07-04,3459.590,3472.320,3497.220,3455.490,500195210.000,上证指数
2025-07-07,3467.980,3473.130,3474.800,3462.790,436631340.000,上证指数
2025-07-08,3474.630,3497.480,3499.890,3474.630,493484773.000,上证指数
2025-07-09,3498.720,3493.050,3512.670,3491.200,523920088.000,上证指数
2025-07-10,3491.500,3509.680,3526.590,3491.500,564159805.000,上证指数
2025-07-11,3511.370,3510.180,3555.220,3506.800,664185249.000,上证指数
2025-07-14,3513.250,3519.650,3532.120,3513.250,572084705.000,上证指数
2025-07-15,3519.810,3505.000,3527.040,3483.380,572074726.000,上证指数
2025-07-16,3502.900,3503.780,3511.810,3489.140,470878578.000,上证指数
2025-07-17,3500.370,3516.830,3517.280,3499.190,472211056.000,上证指数
2025-07-18,3519.480,3534.480,3536.010,3518.230,493484088.000,上证指数
2025-07-21,3542.820,3559.790,3560.630,3542.570,633649736.000,上证指数
2025-07-22,3561.630,3581.860,3584.720,3547.250,716155230.000,上证指数
2025-07-23,3588.880,3582.300,3613.020,3577.590,767672388.000,上证指数
2025-07-24,3578.910,3605.730,3608.730,3577.110,773265835.000,上证指数
2025-07-25,3604.450,3593.660,3610.030,3586.220,697189549.000,上证指数
2025-07-28,3594.230,3597.940,3606.270,3582.150,594187877.000,上证指数
2025-07-29,3595.810,3609.710,3611.350,3585.940,610642058.000,上证指数
2025-07-30,3608.350,3615.720,3636.170,3593.730,637221916.000,上证指数
2025-07-31,3604.700,3573.210,3606.370,3562.610,654509349.000,上证指数
2025-08-01,3568.260,3559.950,3581.750,3550.040,509563080.000,上证指数
2025-08-04,3547.160,3583.310,3583.310,3547.160,458573618.000,上证指数
2025-08-05,3588.810,3617.600,3617.600,3586.970,499797780.000,上证指数
2025-08-06,3615.810,3633.990,3634.310,3613.990,512467273.000,上证指数
2025-08-07,3637.780,3639.670,3645.120,3622.520,535501202.000,上证指数
2025-08-08,3634.850,3635.130,3645.370,3625.450,526407572.000,上证指数
2025-08-11,3637.050,3647.550,3656.850,3629.630,551393348.000,上证指数
2025-08-12,3647.960,3665.920,3669.040,3647.960,536623739.000,上证指数
2025-08-13,3668.660,3683.460,3688.630,3666.550,613528884.000,上证指数
2025-08-14,3685.520,3666.440,3704.770,3662.570,647829587.000,上证指数
2025-08-15,3659.810,3696.770,3702.260,3658.380,678521703.000,上证指数
2025-08-18,3712.500,3728.030,3745.940,3702.380,776016669.000,上证指数
2025-08-19,3728.490,3727.290,3746.670,3718.150,696099750.000,上证指数
2025-08-20,3716.680,3766.210,3767.430,3704.990,679836426.000,上证指数
2025-08-21,3770.680,3771.100,3787.980,3757.990,691552959.000,上证指数
2025-08-22,3772.280,3825.760,3825.760,3772.280,698136277.000,上证指数
2025-08-25,3848.160,3883.560,3883.560,3839.970,885474802.000,上证指数
2025-08-26,3871.470,3868.380,3888.600,3859.760,734565305.000,上证指数
2025-08-27,3869.610,3800.350,3887.200,3800.350,858633499.000,上证指数
2025-08-28,3796.710,3843.600,3845.090,3761.420,788351947.000,上证指数
2025-08-29,3842.820,3857.930,3867.610,3839.210,739462366.000,上证指数
2025-09-01,3869.750,3875.530,3879.050,3853.660,747709536.000,上证指数
2025-09-02,3877.090,3858.130,3885.310,3828.680,762618833.000,上证指数
2025-09-03,3865.290,3813.560,3868.390,3794.880,645668510.000,上证指数
2025-09-04,3807.760,3765.880,3808.400,3732.840,710227933.000,上证指数
2025-09-05,3761.880,3812.510,3817.160,3745.310,626223380.000,上证指数
2025-09-08,3811.670,3826.840,3833.140,3803.600,660066898.000,上证指数
2025-09-09,3816.660,3807.290,3834.670,3791.720,600239380.000,上证指数
2025-09-10,3806.580,3812.220,3827.000,3794.060,534539825.000,上证指数
2025-09-11,3806.060,3875.310,3875.310,3796.430,617012930.000,上证指数
2025-09-12,3875.510,3870.600,3892.740,3866.540,700641784.000,上证指数
2025-09-15,3876.100,3860.500,3879.740,3855.970,644793944.000,上证指数
2025-09-16,3865.980,3861.870,3876.690,3838.650,673439723.000,上证指数
2025-09-17,3854.070,3876.340,3882.670,3848.950,663434713.000,上证指数
2025-09-18,3876.060,3831.660,3899.960,3801.000,876027389.000,上证指数
2025-09-19,3830.440,3820.090,3843.170,3811.900,682292613.000,上证指数
2025-09-22,3822.010,3828.580,3831.740,3806.200,568325686.000,上证指数
2025-09-23,3830.140,3821.830,3838.610,3774.530,701902868.000,上证指数
2025-09-24,3804.480,3853.640,3854.920,3804.330,602056670.000,上证指数
2025-09-25,3852.430,3853.300,3866.110,3840.460,589950531.000,上证指数
2025-09-26,3839.860,3828.110,3856.610,3828.110,551275335.000,上证指数
2025-09-29,3828.170,3862.530,3881.000,3809.540,608466399.000,上证指数
2025-09-30,3869.700,3882.780,3887.570,3866.280,569734631.000,上证指数
2025-10-09,3898.310,3933.970,3936.580,3885.740,725218501.000,上证指数
2025-10-10,3915.480,3897.030,3933.010,3886.310,718917673.000,上证指数
2025-10-13,3800.110,3889.500,3895.830,3800.110,709506101.000,上证指数
2025-10-14,3910.780,3865.230,3918.440,3851.120,800839631.000,上证指数
2025-10-15,3867.540,3912.210,3912.290,3857.670,645012955.000,上证指数
2025-10-16,3900.680,3916.230,3931.050,3899.170,595451491.000,上证指数
2025-10-17,3912.040,3839.760,3921.060,3835.360,617563018.000,上证指数
2025-10-20,3865.550,3863.890,3877.720,3850.370,549261712.000,上证指数
2025-10-21,3870.750,3916.330,3919.320,3868.150,599415713.000,上证指数
2025-10-22,3896.070,3913.760,3918.590,3893.330,543117344.000,上证指数
2025-10-23,3904.160,3922.410,3926.220,3877.530,565189264.000,上证指数
2025-10-24,3929.120,3950.310,3950.310,3928.960,567858443.000,上证指数
2025-10-27,3969.220,3996.940,3999.070,3963.100,637589545.000,上证指数
2025-10-28,3986.890,3988.220,4010.730,3976.830,577357684.000,上证指数
2025-10-29,3990.270,4016.330,4016.330,3986.940,612917466.000,上证指数
2025-10-30,4007.820,3986.900,4025.700,3984.830,668485609.000,上证指数
2025-10-31,3985.060,3954.790,3986.740,3951.730,675615406.000,上证指数
2025-11-03,3954.080,3976.520,3977.310,3937.020,641245945.000,上证指数
2025-11-04,3973.460,3960.190,3985.880,3938.520,615493792.000,上证指数
2025-11-05,3922.580,3969.250,3979.750,3922.580,614991618.000,上证指数
2025-11-06,3973.350,4007.760,4008.800,3973.350,627367547.000,上证指数
2025-11-07,3994.320,3997.560,4012.010,3993.690,596507034.000,上证指数
2025-11-10,4001.790,4018.600,4018.700,3990.840,634049993.000,上证指数
2025-11-11,4023.880,4002.760,4024.940,3991.520,581994921.000,上证指数
2025-11-12,3996.560,4000.140,4020.380,3980.680,586193228.000,上证指数
2025-11-13,3996.510,4029.500,4030.400,3994.770,613031061.000,上证指数
2025-11-14,4007.130,3990.490,4034.080,3990.310,622017118.000,上证指数
2025-11-17,3988.560,3972.030,3992.400,3958.950,592017950.000,上证指数
2025-11-18,3962.440,3939.810,3966.890,3926.590,594411046.000,上证指数
2025-11-19,3937.920,3946.740,3960.050,3930.070,531149601.000,上证指数
2025-11-20,3960.700,3931.050,3967.970,3927.510,534749540.000,上证指数
2025-11-21,3896.660,3834.890,3912.010,3834.750,631646251.000,上证指数
2025-11-24,3848.660,3836.770,3854.330,3816.580,504601716.000,上证指数
2025-11-25,3850.570,3870.020,3882.030,3845.140,478727611.000,上证指数
2025-11-26,3867.430,3864.180,3879.920,3861.180,457589755.000,上证指数
2025-11-27,3867.200,3875.260,3895.590,3864.130,444021947.000,上证指数
2025-11-28,3870.940,3888.600,3888.890,3856.250,449931973.000,上证指数
2025-12-01,3894.210,3914.010,3914.460,3890.950,537554133.000,上证指数
2025-12-02,3908.460,3897.710,3908.770,3888.330,455584494.000,上证指数
2025-12-03,3894.160,3878.000,3901.700,3869.950,485617270.000,上证指数
2025-12-04,3879.740,3875.790,3888.860,3859.050,445040290.000,上证指数
2025-12-05,3873.120,3902.810,3907.780,3863.310,500368768.000,上证指数
2025-12-08,3909.230,3924.080,3936.310,3904.740,547349789.000,上证指数
2025-12-09,3916.510,3909.520,3923.900,3902.130,524538256.000,上证指数
2025-12-10,3901.130,3900.500,3906.120,3876.470,497331504.000,上证指数
2025-12-11,3903.890,3873.320,3904.960,3862.820,525658600.000,上证指数
2025-12-12,3869.410,3889.350,3891.810,3850.600,573947130.000,上证指数
2025-12-15,3865.400,3867.920,3896.980,3863.630,500922790.000,上证指数
2025-12-16,3861.510,3824.810,3862.430,3815.840,512494827.000,上证指数
2025-12-17,3822.510,3870.280,3881.750,3818.000,512313692.000,上证指数
2025-12-18,3857.260,3876.370,3888.290,3856.420,461172625.000,上证指数
2025-12-19,3878.230,3890.450,3902.670,3871.780,513511893.000,上证指数
2025-12-22,3900.540,3917.360,3920.010,3900.520,522938992.000,上证指数
2025-12-23,3919.110,3919.980,3937.130,3910.740,521156952.000,上证指数
2025-12-24,3920.350,3940.950,3947.040,3912.310,474896447.000,上证指数
2025-12-25,3937.720,3959.620,3964.070,3936.080,469313093.000,上证指数
2025-12-26,3957.830,3963.680,3977.710,3945.520,555489592.000,上证指数
2025-12-29,3964.650,3965.280,3983.980,3956.950,563687197.000,上证指数
2025-12-30,3947.870,3965.120,3979.990,3947.420,525932588.000,上证指数
2025-12-31,3968.730,3968.840,3977.540,3955.490,490751490.000,上证指数
2026-01-05,3986.970,4023.420,4025.260,3983.580,596950455.000,上证指数
2026-01-06,4026.020,4083.670,4083.670,4025.090,702472270.000,上证指数
2026-01-07,4083.840,4085.770,4098.780,4069.440,683384352.000,上证指数
2026-01-08,4077.720,4082.980,4093.870,4067.120,666131337.000,上证指数
2026-01-09,4086.760,4120.430,4121.720,4083.620,729837985.000,上证指数
2026-01-12,4134.890,4165.290,4168.360,4119.880,839456089.000,上证指数
2026-01-13,4169.700,4138.760,4179.700,4126.230,868382717.000,上证指数
2026-01-14,4138.650,4126.090,4190.870,4103.620,952551289.000,上证指数
2026-01-15,4106.220,4112.600,4133.070,4096.850,680250791.000,上证指数
2026-01-16,4127.060,4101.910,4140.230,4091.810,763588465.000,上证指数
2026-01-19,4090.720,4114.000,4126.520,4090.060,688905870.000,上证指数
2026-01-20,4116.370,4113.650,4128.930,4080.290,734362496.000,上证指数
2026-01-21,4103.530,4116.940,4135.960,4103.530,666989507.000,上证指数
2026-01-22,4126.070,4122.580,4140.840,4109.920,709695409.000,上证指数
2026-01-23,4130.110,4136.160,4143.750,4120.200,782115454.000,上证指数
2026-01-26,4144.780,4132.610,4160.990,4124.700,887439731.000,上证指数
2026-01-27,4125.220,4139.900,4158.800,4101.830,754990869.000,上证指数
2026-01-28,4150.220,4151.240,4170.150,4138.020,823026748.000,上证指数
2026-01-29,4155.920,4157.980,4170.210,4138.300,905908371.000,上证指数
2026-01-30,4131.990,4117.950,4152.850,4064.780,804342746.000,上证指数
2026-02-02,4079.710,4015.750,4103.410,4013.660,732953698.000,上证指数
2026-02-03,4043.910,4067.740,4069.420,4002.780,637684249.000,上证指数
2026-02-04,4064.680,4102.200,4104.620,4062.680,674254244.000,上证指数
2026-02-05,4075.030,4075.920,4088.900,4048.940,596722236.000,上证指数
2026-02-06,4040.300,4065.580,4095.030,4029.970,556709801.000,上证指数
2026-02-09,4103.540,4123.090,4123.160,4093.060,572632582.000,上证指数
2026-02-10,4127.770,4128.370,4134.340,4117.560,524620969.000,上证指数
2026-02-11,4124.430,4131.980,4142.560,4122.430,500685278.000,上证指数
2026-02-12,4136.990,4134.020,4140.590,4124.130,529370116.000,上证指数
2026-02-13,4115.920,4082.070,4123.840,4079.770,500799472.000,上证指数
2026-02-24,4129.130,4117.410,4131.550,4105.940,566322249.000,上证指数
2026-02-25,4123.780,4147.230,4167.840,4122.700,724787214.000,上证指数
2026-02-26,4151.070,4146.630,4152.190,4127.150,651702826.000,上证指数
2026-02-27,4128.900,4162.880,4166.230,4128.360,682047646.000,上证指数
2026-03-02,4151.800,4182.590,4188.770,4131.370,861579218.000,上证指数
2026-03-03,4189.410,4122.680,4197.230,4116.010,921139170.000,上证指数
2026-03-04,4087.630,4082.470,4106.040,4055.410,765169531.000,上证指数
2026-03-05,4109.780,4108.570,4125.620,4090.620,689746535.000,上证指数
2026-03-06,4085.900,4124.190,4129.460,4085.900,646765760.000,上证指数
2026-03-09,4098.700,4096.600,4106.530,4052.550,797803556.000,上证指数
2026-03-10,4098.590,4123.140,4123.960,4098.590,674922194.000,上证指数
2026-03-11,4123.670,4133.430,4135.840,4112.800,707727169.000,上证指数
2026-03-12,4133.200,4129.100,4141.650,4103.160,786151182.000,上证指数
2026-03-13,4117.570,4095.450,4134.080,4086.850,792054764.000,上证指数
2026-03-16,4092.250,4084.790,4096.130,4048.090,732227098.000,上证指数
2026-03-17,4086.300,4049.910,4108.400,4049.580,678771224.000,上证指数
2026-03-18,4053.310,4062.980,4065.370,4023.030,623873102.000,上证指数
2026-03-19,4028.540,4006.550,4042.020,3994.170,667255422.000,上证指数
2026-03-20,4004.570,3957.050,4022.700,3955.710,666798387.000,上证指数
2026-03-23,3904.950,3813.280,3906.620,3794.680,804738850.000,上证指数
2026-03-24,3849.630,3881.280,3881.420,3807.990,680622039.000,上证指数
2026-03-25,3892.270,3931.840,3933.060,3891.820,688343626.000,上证指数
2026-03-26,3924.960,3889.080,3937.100,3880.570,615973981.000,上证指数
2026-03-27,3852.090,3913.720,3924.110,3852.090,561342963.000,上证指数
2026-03-30,3884.280,3923.290,3924.290,3872.780,595589479.000,上证指数
2026-03-31,3924.070,3891.860,3948.810,3891.860,606704983.000,上证指数
2026-04-01,3939.570,3948.550,3955.940,3929.920,564611598.000,上证指数
2026-04-02,3940.800,3919.290,3952.580,3900.120,544212835.000,上证指数
2026-04-03,3927.590,3880.100,3929.530,3871.300,492699082.000,上证指数
2026-04-07,3884.150,3890.160,3902.610,3875.680,473615076.000,上证指数
2026-04-08,3930.250,3995.000,3995.000,3926.250,644135352.000,上证指数
2026-04-09,3967.630,3966.170,3979.130,3955.250,541569801.000,上证指数
2026-04-10,3985.460,3986.220,4011.020,3979.810,546415541.000,上证指数
2026-04-13,3971.200,3988.560,3991.260,3966.200,545781768.000,上证指数
2026-04-14,4006.730,4026.630,4026.630,3992.410,570259003.000,上证指数
2026-04-15,4039.470,4027.210,4050.620,4020.900,569458589.000,上证指数
2026-04-16,4030.140,4055.550,4057.830,4028.910,545876967.000,上证指数
2026-04-17,4043.380,4051.430,4058.600,4038.430,548791406.000,上证指数
2026-04-20,4053.370,4082.130,4083.190,4051.690,589841379.000,上证指数
2026-04-21,4075.850,4085.080,4086.640,4062.130,576689450.000,上证指数
2026-04-22,4074.810,4106.260,4106.840,4074.680,582466346.000,上证指数
2026-04-23,4110.790,4093.250,4114.840,4070.460,671166092.000,上证指数
2026-04-24,4081.030,4079.900,4092.610,4061.150,605031798.000,上证指数
2026-04-27,4074.810,4086.340,4092.830,4071.080,589950867.000,上证指数
2026-04-28,4076.140,4078.640,4090.200,4062.870,600507498.000,上证指数
2026-04-29,4061.820,4107.510,4112.150,4061.820,614221451.000,上证指数
2026-04-30,4107.300,4112.160,4118.760,4100.970,656912728.000,上证指数
2026-05-06,4135.450,4160.170,4166.150,4129.910,701177480.000,上证指数
2026-05-07,4168.450,4180.090,4180.210,4163.140,685574249.000,上证指数
2026-05-08,4163.850,4179.950,4183.060,4154.250,697019094.000,上证指数
2026-05-11,4201.350,4225.020,4229.580,4186.080,762736287.000,上证指数
2026-05-12,4229.280,4214.490,4230.180,4199.340,718984002.000,上证指数
2026-05-13,4192.310,4242.570,4245.070,4192.310,705018739.000,上证指数
2026-05-14,4256.160,4177.920,4258.860,4177.920,764235004.000,上证指数
2026-05-15,4174.180,4135.390,4191.810,4114.090,733162357.000,上证指数
2026-05-18,4120.140,4131.530,4145.660,4108.600,627233137.000,上证指数
2026-05-19,4122.960,4169.540,4170.290,4107.990,617611067.000,上证指数
2026-05-20,4152.700,4162.180,4169.850,4139.970,624152035.000,上证指数
2026-05-21,4174.380,4077.280,4199.530,4074.220,727218701.000,上证指数
2026-05-22,4096.170,4112.900,4120.090,4067.750,589459644.000,上证指数
2026-05-25,4126.340,4152.570,4153.880,4119.800,615930861.000,上证指数
2026-05-26,4137.320,4145.370,4150.290,4104.460,654777756.000,上证指数
2026-05-27,4138.810,4093.730,4153.560,4077.620,660467399.000,上证指数
2026-05-28,4080.300,4098.640,4110.780,4055.830,621179950.000,上证指数
2026-05-29,4110.520,4068.570,4112.960,4055.890,731597710.000,上证指数
2026-06-01,4067.160,4057.740,4093.040,4045.690,676025806.000,上证指数
2026-06-02,4061.460,4075.100,4089.570,4032.580,642244656.000,上证指数
2026-06-03,4068.340,4083.970,4107.050,4059.910,668452583.000,上证指数
2026-06-04,4053.670,4057.780,4080.720,4043.430,621194774.000,上证指数
2026-06-05,4044.830,4027.740,4078.930,4015.060,662918577.000,上证指数
2026-06-08,3938.710,3959.340,4007.490,3927.850,659293555.000,上证指数
2026-06-09,3977.540,4010.030,4010.870,3955.910,576570090.000,上证指数
2026-06-10,3985.120,3993.230,4006.310,3963.440,598694739.000,上证指数
2026-06-11,3979.710,3987.010,3997.480,3958.440,568545244.000,上证指数
2026-06-12,4017.860,4031.510,4060.270,4008.180,743131092.000,上证指数
2026-06-15,4053.580,4096.470,4097.170,4051.070,678907811.000,上证指数
2026-06-16,4094.210,4091.890,4103.930,4077.870,615668296.000,上证指数
2026-06-17,4074.290,4108.080,4109.960,4073.730,608077413.000,上证指数
2026-06-18,4094.230,4090.480,4117.450,4080.290,658116068.000,上证指数
2026-06-22,4093.950,4163.100,4164.420,4070.170,743699355.000,上证指数
2026-06-23,4153.590,4106.250,4175.350,4085.590,709003913.000,上证指数
2026-06-24,4090.100,4110.810,4117.280,4075.490,644527518.000,上证指数
2026-06-25,4103.480,4120.280,4133.100,4093.010,670459917.000,上证指数
2026-06-26,4098.690,4027.260,4099.780,4007.860,660108666.000,上证指数
2026-06-29,4026.690,4073.900,4075.330,3992.550,659199936.000,上证指数
2026-06-30,4058.170,4094.400,4097.420,4052.170,598412203.000,上证指数
2026-07-01,4090.760,4112.450,4143.310,4087.540,672331791.000,上证指数
2026-07-02,4054.090,4028.900,4093.680,4019.210,656233612.000,上证指数
2026-07-03,4031.340,4043.640,4073.880,4027.260,602009738.000,上证指数
2026-07-06,4059.190,4041.240,4060.070,4005.410,590364903.000,上证指数
2026-07-07,4019.490,3990.240,4028.510,3971.710,514453091.000,上证指数
2026-07-08,3996.810,3970.880,4016.030,3967.910,496229374.000,上证指数
2026-07-09,3977.550,4036.590,4040.540,3938.880,553063980.000,上证指数
2026-07-10,4031.540,3996.160,4074.830,3995.810,627450065.000,上证指数
2026-07-13,3966.020,3913.790,3983.050,3900.670,590907356.000,上证指数
2026-07-14,3909.270,3967.130,3967.130,3869.300,579982052.000,上证指数
2026-07-15,3963.730,3955.580,3981.670,3943.700,576209492.000,上证指数
2026-07-16,3912.380,3882.410,3940.450,3867.600,535281873.000,上证指数
2026-07-17,3865.320,3764.150,3869.210,3745.170,650450984.000,上证指数
2026-07-20,3791.660,3796.280,3831.660,3741.110,709234069.000,上证指数
2026-07-21,3812.160,3864.370,3864.600,3743.360,735021925.000,上证指数
2026-07-22,3839.670,3867.030,3884.440,3839.670,614255215.000,上证指数
2026-07-23,3868.090,3876.780,3878.830,3851.710,562122601.000,上证指数
2026-07-24,3853.630,3814.200,3861.040,3808.640,508203905.000,上证指数
2025-07-01,10458.390,10476.290,10483.330,10407.170,695078613.000,深证成指
2025-07-02,10455.830,10412.630,10455.830,10386.490,678272985.000,深证成指
2025-07-03,10431.030,10534.580,10546.740,10431.030,638445112.000,深证成指
2025-07-04,10534.990,10508.760,10610.500,10480.720,667051160.000,深证成指
